Arrival time,Boarding stop,Stops to go,Direction
18:30:06,16,1,VALDOIE 
18:30:14,7,4,VALDOIE 
18:31:08,6,10,VALDOIE 
18:32:18,5,7,VALDOIE 
18:32:23,3,8,VALDOIE 
18:33:07,7,10,VALDOIE 
18:33:55,5,12,VALDOIE 
18:33:57,1,10,VALDOIE 
18:34:36,4,4,VALDOIE 
18:35:03,15,2,VALDOIE 
18:37:34,4,13,VALDOIE 
18:37:39,1,15,VALDOIE 
18:37:48,4,1,VALDOIE 
18:38:31,12,2,VALDOIE 
18:39:21,11,2,VALDOIE 
18:39:38,16,1,VALDOIE 
18:39:40,17,1,VALDOIE 
18:39:46,16,2,VALDOIE 
18:40:10,16,2,VALDOIE 
18:40:18,3,2,VALDOIE 
18:41:37,4,5,VALDOIE 
18:42:47,10,3,VALDOIE 
18:44:01,12,5,VALDOIE 
18:45:19,10,5,VALDOIE 
18:46:38,14,3,VALDOIE 
18:48:35,5,12,VALDOIE 
18:48:40,4,3,VALDOIE 
18:50:00,14,1,VALDOIE 
18:50:46,13,4,VALDOIE 
18:50:48,6,12,VALDOIE 
18:53:06,10,6,VALDOIE 
18:53:22,3,6,VALDOIE 
18:54:19,4,11,VALDOIE 
18:54:57,10,3,VALDOIE 
18:55:01,15,3,VALDOIE 
18:56:29,7,9,VALDOIE 
18:56:33,8,3,VALDOIE 
18:57:53,1,8,VALDOIE 
18:58:07,9,3,VALDOIE 
18:58:56,2,9,VALDOIE 
19:00:08,10,4,VALDOIE 
19:00:45,9,5,VALDOIE 
19:01:46,13,5,VALDOIE 
19:02:09,5,5,VALDOIE 
19:03:10,17,1,VALDOIE 
19:03:14,11,4,VALDOIE 
19:05:32,4,7,VALDOIE 
19:05:59,9,2,VALDOIE 
19:06:29,13,1,VALDOIE 
19:08:09,12,4,VALDOIE 
19:09:47,12,6,VALDOIE 
19:10:24,6,12,VALDOIE 
19:10:32,13,2,VALDOIE 
19:11:37,3,13,VALDOIE 
19:12:09,3,11,VALDOIE 
19:14:16,6,10,VALDOIE 
19:14:20,1,3,VALDOIE 
19:15:34,2,16,VALDOIE 
19:16:03,1,17,VALDOIE 
19:16:44,9,1,VALDOIE 
19:17:17,13,4,VALDOIE 
19:17:46,8,1,VALDOIE 
19:18:52,3,15,VALDOIE 
19:19:01,15,1,VALDOIE 
19:19:24,3,6,VALDOIE 
19:20:14,9,7,VALDOIE 
19:22:08,3,13,VALDOIE 
19:22:36,15,2,VALDOIE 
19:23:53,11,6,VALDOIE 
19:24:57,14,2,VALDOIE 
19:26:04,3,9,VALDOIE 
19:26:16,9,6,VALDOIE 
19:29:13,12,4,VALDOIE 
19:30:08,2,3,VALDOIE 
19:30:11,13,4,VALDOIE 
19:30:29,2,2,VALDOIE 
19:31:11,5,4,VALDOIE 
19:31:33,6,10,VALDOIE 
19:32:41,11,7,VALDOIE 
19:33:03,5,1,VALDOIE 
19:34:06,3,5,VALDOIE 
19:34:37,1,5,VALDOIE 
19:34:55,10,2,VALDOIE 
19:36:02,2,8,VALDOIE 
19:36:05,16,2,VALDOIE 
19:36:08,7,9,VALDOIE 
19:38:43,8,8,VALDOIE 
19:39:27,10,6,VALDOIE 
19:40:55,16,2,VALDOIE 
19:41:30,16,2,VALDOIE 
19:43:26,3,15,VALDOIE 
19:43:35,14,1,VALDOIE 
19:43:56,11,3,VALDOIE 
19:44:27,17,1,VALDOIE 
19:45:20,14,1,VALDOIE 
19:45:31,10,7,VALDOIE 
19:45:42,12,6,VALDOIE 
19:45:45,5,6,VALDOIE 
19:45:53,13,1,VALDOIE 
19:45:54,1,13,VALDOIE 
19:46:18,12,3,VALDOIE 
19:47:50,5,11,VALDOIE 
19:49:09,10,8,VALDOIE 
19:49:12,16,2,VALDOIE 
19:49:34,4,4,VALDOIE 
19:52:31,6,7,VALDOIE 
19:53:32,1,12,VALDOIE 
19:53:44,3,11,VALDOIE 
19:53:46,1,15,VALDOIE 
19:54:13,6,7,VALDOIE 
19:54:29,12,4,VALDOIE 
19:54:57,10,1,VALDOIE 
19:55:34,16,1,VALDOIE 
19:55:50,16,1,VALDOIE 
19:56:00,10,5,VALDOIE 
19:57:03,16,2,VALDOIE 
19:58:11,13,1,VALDOIE 
19:58:12,1,16,VALDOIE 
19:58:42,6,9,VALDOIE 
19:58:48,6,3,VALDOIE 
19:59:00,7,4,VALDOIE 
20:01:32,7,2,VALDOIE 
20:03:10,7,1,VALDOIE 
20:06:41,14,3,VALDOIE 
20:09:26,15,1,VALDOIE 
20:10:00,3,15,VALDOIE 
20:10:36,7,7,VALDOIE 
20:12:31,9,9,VALDOIE 
20:20:33,6,4,VALDOIE 
20:22:56,17,1,VALDOIE 
20:23:48,7,4,VALDOIE 
20:24:28,6,12,VALDOIE 
20:27:11,3,11,VALDOIE 
20:27:31,1,10,VALDOIE 
20:27:37,3,14,VALDOIE 
20:32:56,12,4,VALDOIE 
20:35:06,2,4,VALDOIE 
20:36:42,15,2,VALDOIE 
20:40:43,10,2,VALDOIE 
20:40:57,7,7,VALDOIE 
20:48:49,7,7,VALDOIE 
21:11:02,13,1,VALDOIE 
21:21:29,8,6,VALDOIE 
21:28:25,7,6,VALDOIE 
21:30:01,16,2,VALDOIE 
21:32:30,12,5,VALDOIE 
21:33:29,10,3,VALDOIE 
21:33:50,8,2,VALDOIE 
21:36:02,15,3,VALDOIE 
21:37:45,17,1,VALDOIE 
21:39:30,3,2,VALDOIE 
21:41:16,4,12,VALDOIE 
21:42:08,1,7,VALDOIE 
21:42:50,9,7,VALDOIE 
21:44:49,11,4,VALDOIE 
21:45:59,14,2,VALDOIE 
21:46:18,13,3,VALDOIE 
21:46:41,12,2,VALDOIE 
21:46:56,4,11,VALDOIE 
21:51:08,5,9,VALDOIE 
21:51:48,17,1,VALDOIE 
21:55:03,17,1,VALDOIE 
21:55:28,15,3,VALDOIE 
21:57:01,4,14,VALDOIE 
21:57:17,17,1,VALDOIE 
22:00:52,4,11,VALDOIE 
22:06:23,17,1,VALDOIE 
22:08:01,9,8,VALDOIE 
22:09:00,4,2,VALDOIE 
22:10:08,15,1,VALDOIE 
22:11:18,5,6,VALDOIE 
22:13:10,14,1,VALDOIE 
22:18:49,13,4,VALDOIE 
22:20:23,9,7,VALDOIE 
22:22:38,4,2,VALDOIE 
22:29:55,10,7,VALDOIE 
22:34:18,5,2,VALDOIE 
22:38:23,8,3,VALDOIE 
22:40:41,1,13,VALDOIE 
22:44:17,12,3,VALDOIE 
22:45:20,9,2,VALDOIE 
22:54:09,17,1,VALDOIE 
22:55:22,4,1,VALDOIE 
23:01:11,15,2,VALDOIE 
23:01:39,3,8,VALDOIE 
23:03:35,10,6,VALDOIE 
23:08:50,4,4,VALDOIE 
23:10:48,16,1,VALDOIE 
23:11:57,9,4,VALDOIE 
23:13:03,2,9,VALDOIE 
23:14:05,9,9,VALDOIE 
23:19:10,5,12,VALDOIE 
23:21:38,11,7,VALDOIE 
23:21:40,8,10,VALDOIE 
23:29:29,7,6,VALDOIE 
23:30:55,13,2,VALDOIE 
23:34:19,5,7,VALDOIE 
23:37:18,3,5,VALDOIE 
23:40:18,9,4,VALDOIE 
23:46:30,6,4,VALDOIE 
23:48:19,14,4,VALDOIE 
23:49:45,11,3,VALDOIE 
23:51:38,7,6,VALDOIE 
23:52:29,14,3,VALDOIE 
23:54:03,17,1,VALDOIE 
23:54:55,6,7,VALDOIE 
23:57:35,7,3,VALDOIE 
06:00:44,9,2,Gare TGV
06:01:25,5,12,Gare TGV
06:02:27,14,1,Gare TGV
06:05:53,7,6,Gare TGV
06:06:53,9,5,Gare TGV
06:07:02,2,2,Gare TGV
06:07:08,2,13,Gare TGV
06:07:20,17,1,Gare TGV
06:08:41,11,4,Gare TGV
06:09:13,14,2,Gare TGV
06:09:29,1,5,Gare TGV
06:09:45,16,2,Gare TGV
06:12:24,11,7,Gare TGV
06:12:55,16,2,Gare TGV
06:13:03,15,3,Gare TGV
06:14:45,17,1,Gare TGV
06:14:53,8,3,Gare TGV
06:15:36,9,1,Gare TGV
06:16:25,9,8,Gare TGV
06:18:27,6,7,Gare TGV
06:18:28,7,10,Gare TGV
06:18:29,11,7,Gare TGV
06:18:35,9,8,Gare TGV
06:18:39,14,4,Gare TGV
06:18:53,6,1,Gare TGV
06:20:58,6,2,Gare TGV
06:21:52,15,3,Gare TGV
06:25:06,4,11,Gare TGV
06:25:37,13,4,Gare TGV
06:26:28,9,6,Gare TGV
06:27:04,7,5,Gare TGV
06:28:36,12,6,Gare TGV
06:28:49,4,7,Gare TGV
06:29:00,7,9,Gare TGV
06:29:38,17,1,Gare TGV
06:29:47,1,13,Gare TGV
06:30:26,7,6,Gare TGV
06:30:33,6,8,Gare TGV
06:31:33,11,7,Gare TGV
06:31:50,6,11,Gare TGV
06:32:04,4,12,Gare TGV
06:36:07,13,2,Gare TGV
06:36:34,9,7,Gare TGV
06:36:46,2,3,Gare TGV
06:39:05,14,4,Gare TGV
06:39:50,12,1,Gare TGV
06:40:00,16,1,Gare TGV
06:40:41,15,2,Gare TGV
06:41:40,2,8,Gare TGV
06:41:41,6,5,Gare TGV
06:42:08,16,1,Gare TGV
06:43:10,15,1,Gare TGV
06:43:41,15,2,Gare TGV
06:44:13,5,1,Gare TGV
06:46:06,7,8,Gare TGV
06:46:15,17,1,Gare TGV
06:46:27,13,2,Gare TGV
06:46:42,4,5,Gare TGV
06:46:59,5,13,Gare TGV
06:47:39,9,2,Gare TGV
06:47:42,12,1,Gare TGV
06:48:42,5,10,Gare TGV
06:48:48,15,1,Gare TGV
06:48:54,10,8,Gare TGV
06:49:24,17,1,Gare TGV
06:49:37,2,11,Gare TGV
06:50:38,15,1,Gare TGV
06:50:54,1,3,Gare TGV
06:51:48,15,1,Gare TGV
06:51:53,14,3,Gare TGV
06:51:56,13,3,Gare TGV
06:54:55,9,3,Gare TGV
06:55:45,4,13,Gare TGV
06:55:57,16,1,Gare TGV
06:56:37,5,8,Gare TGV
06:57:50,6,5,Gare TGV
06:57:53,3,13,Gare TGV
06:58:06,16,1,Gare TGV
06:58:22,12,3,Gare TGV
06:58:59,14,2,Gare TGV
06:59:15,11,6,Gare TGV
06:59:20,17,1,Gare TGV
06:59:20,6,12,Gare TGV
07:00:50,6,4,Gare TGV
07:01:20,4,12,Gare TGV
07:01:21,17,1,Gare TGV
07:01:53,16,2,Gare TGV
07:02:42,13,3,Gare TGV
07:03:16,15,3,Gare TGV
07:03:52,3,9,Gare TGV
07:05:59,2,12,Gare TGV
07:07:35,12,6,Gare TGV
07:08:13,9,7,Gare TGV
07:08:56,17,1,Gare TGV
07:10:53,10,7,Gare TGV
07:11:04,14,3,Gare TGV
07:12:53,5,4,Gare TGV
07:14:07,7,11,Gare TGV
07:14:18,2,15,Gare TGV
07:15:09,3,8,Gare TGV
07:16:15,10,3,Gare TGV
07:16:29,11,4,Gare TGV
07:16:33,10,1,Gare TGV
07:16:37,12,1,Gare TGV
07:16:58,9,7,Gare TGV
07:17:48,2,8,Gare TGV
07:18:02,5,4,Gare TGV
07:18:29,11,4,Gare TGV
07:18:44,2,12,Gare TGV
07:19:07,5,12,Gare TGV
07:19:50,11,1,Gare TGV
07:20:48,4,7,Gare TGV
07:20:49,6,6,Gare TGV
07:21:07,3,14,Gare TGV
07:23:17,16,1,Gare TGV
07:23:24,13,4,Gare TGV
07:23:40,8,2,Gare TGV
07:24:15,16,1,Gare TGV
07:24:47,1,8,Gare TGV
07:24:53,17,1,Gare TGV
07:25:51,1,17,Gare TGV
07:27:00,6,11,Gare TGV
07:27:16,7,7,Gare TGV
07:27:33,7,11,Gare TGV
07:27:34,15,1,Gare TGV
07:30:50,3,10,Gare TGV
07:31:01,17,1,Gare TGV
07:31:19,6,2,Gare TGV
07:31:34,12,5,Gare TGV
07:33:01,10,4,Gare TGV
07:34:22,13,1,Gare TGV
07:35:35,7,10,Gare TGV
07:35:47,7,8,Gare TGV
07:36:41,5,10,Gare TGV
07:37:14,14,1,Gare TGV
07:37:21,6,7,Gare TGV
07:37:26,5,1,Gare TGV
07:38:19,5,6,Gare TGV
07:38:24,8,7,Gare TGV
07:39:49,9,9,Gare TGV
07:40:17,8,1,Gare TGV
07:41:18,10,5,Gare TGV
07:43:55,3,15,Gare TGV
07:44:12,13,4,Gare TGV
07:44:39,13,3,Gare TGV
07:45:35,7,1,Gare TGV
07:45:46,14,3,Gare TGV
07:45:50,1,5,Gare TGV
07:47:06,3,15,Gare TGV
07:47:16,2,13,Gare TGV
07:47:41,4,3,Gare TGV
07:48:06,1,17,Gare TGV
07:48:48,16,2,Gare TGV
07:48:51,5,5,Gare TGV
07:49:05,1,8,Gare TGV
07:49:15,6,6,Gare TGV
07:49:20,1,14,Gare TGV
07:49:52,2,1,Gare TGV
07:49:54,10,6,Gare TGV
07:49:59,10,8,Gare TGV
07:50:18,2,9,Gare TGV
07:50:32,7,3,Gare TGV
07:53:13,15,2,Gare TGV
07:53:57,2,12,Gare TGV
07:55:20,17,1,Gare TGV
07:55:48,6,9,Gare TGV
07:56:51,17,1,Gare TGV
07:56:56,13,1,Gare TGV
07:57:00,12,3,Gare TGV
07:57:11,1,7,Gare TGV
07:59:15,13,4,Gare TGV
07:59:24,1,6,Gare TGV
07:59:40,3,10,Gare TGV
07:59:47,7,8,Gare TGV
07:59:51,12,6,Gare TGV
08:00:46,16,1,Gare TGV
08:01:32,7,3,Gare TGV
08:03:25,6,11,Gare TGV
08:03:49,15,3,Gare TGV
08:03:51,12,6,Gare TGV
08:04:46,11,7,Gare TGV
08:04:53,15,3,Gare TGV
08:05:56,14,2,Gare TGV
08:06:40,13,3,Gare TGV
08:09:48,13,3,Gare TGV
08:10:08,10,1,Gare TGV
08:12:59,10,3,Gare TGV
08:15:20,13,5,Gare TGV
08:15:22,17,1,Gare TGV
08:15:33,4,5,Gare TGV
08:15:48,9,4,Gare TGV
08:17:15,1,13,Gare TGV
08:18:07,16,1,Gare TGV
08:19:04,1,2,Gare TGV
08:19:04,13,4,Gare TGV
08:19:18,17,1,Gare TGV
08:19:25,5,13,Gare TGV
08:19:30,17,1,Gare TGV
08:19:35,13,4,Gare TGV
08:20:21,9,3,Gare TGV
08:20:27,9,1,Gare TGV
08:22:24,17,1,Gare TGV
08:23:59,7,10,Gare TGV
08:25:41,15,1,Gare TGV
08:27:19,15,1,Gare TGV
08:28:10,15,3,Gare TGV
08:28:29,11,6,Gare TGV
08:29:51,13,1,Gare TGV
08:32:36,17,1,Gare TGV
08:32:40,15,2,Gare TGV
08:33:23,13,4,Gare TGV
08:33:28,3,12,Gare TGV
08:33:50,9,2,Gare TGV
08:34:47,13,5,Gare TGV
08:35:35,1,15,Gare TGV
08:35:55,10,6,Gare TGV
08:36:03,15,1,Gare TGV
08:36:16,16,1,Gare TGV
08:36:28,17,1,Gare TGV
08:36:56,13,3,Gare TGV
08:37:02,14,1,Gare TGV
08:39:35,11,3,Gare TGV
08:41:04,15,1,Gare TGV
08:42:35,15,2,Gare TGV
08:42:49,9,1,Gare TGV
08:43:27,12,1,Gare TGV
08:45:04,5,10,Gare TGV
08:45:48,5,12,Gare TGV
08:46:05,12,3,Gare TGV
08:47:13,13,2,Gare TGV
08:48:53,15,1,Gare TGV
08:49:12,16,1,Gare TGV
08:49:33,1,12,Gare TGV
08:50:07,8,8,Gare TGV
08:50:15,17,1,Gare TGV
08:51:09,8,4,Gare TGV
08:51:34,11,6,Gare TGV
08:52:51,3,12,Gare TGV
08:53:02,6,5,Gare TGV
08:54:39,10,7,Gare TGV
08:54:41,13,5,Gare TGV
08:54:57,9,1,Gare TGV
08:56:47,4,8,Gare TGV
08:57:16,5,5,Gare TGV
08:57:53,17,1,Gare TGV
08:58:49,9,6,Gare TGV
09:00:35,3,12,Gare TGV
09:02:58,9,5,Gare TGV
09:03:32,3,5,Gare TGV
09:04:01,14,2,Gare TGV
09:04:30,14,2,Gare TGV
09:05:08,12,4,Gare TGV
09:06:09,7,4,Gare TGV
09:06:17,16,1,Gare TGV
09:07:19,13,5,Gare TGV
09:08:28,9,4,Gare TGV
09:09:41,3,5,Gare TGV
09:10:18,6,5,Gare TGV
09:10:19,15,2,Gare TGV
09:11:07,13,4,Gare TGV
09:11:11,8,9,Gare TGV
09:11:59,12,5,Gare TGV
09:12:25,6,12,Gare TGV
09:13:59,2,10,Gare TGV
09:15:24,10,7,Gare TGV
09:15:39,12,5,Gare TGV
09:15:42,7,8,Gare TGV
09:15:45,3,5,Gare TGV
09:15:45,2,12,Gare TGV
09:15:54,17,1,Gare TGV
09:18:45,2,7,Gare TGV
09:19:48,6,10,Gare TGV
09:20:27,17,1,Gare TGV
09:22:37,11,2,Gare TGV
09:23:03,1,12,Gare TGV
09:25:56,5,13,Gare TGV
09:27:14,7,8,Gare TGV
09:27:40,3,5,Gare TGV
09:28:45,17,1,Gare TGV
09:29:24,9,6,Gare TGV
09:29:40,9,4,Gare TGV
09:29:54,4,11,Gare TGV
09:29:59,3,6,Gare TGV
09:30:23,15,2,Gare TGV
09:30:44,17,1,Gare TGV
09:31:32,14,1,Gare TGV
09:32:36,13,1,Gare TGV
09:32:42,13,1,Gare TGV
09:33:43,3,1,Gare TGV
09:34:28,13,4,Gare TGV
09:36:22,8,8,Gare TGV
09:36:42,4,6,Gare TGV
09:38:11,10,2,Gare TGV
09:41:54,13,4,Gare TGV
09:42:05,9,8,Gare TGV
09:42:21,13,2,Gare TGV
09:43:34,14,4,Gare TGV
09:44:53,10,7,Gare TGV
09:45:01,2,4,Gare TGV
09:45:07,8,5,Gare TGV
09:45:40,7,6,Gare TGV
09:46:33,16,1,Gare TGV
09:49:15,6,7,Gare TGV
09:49:17,16,1,Gare TGV
09:49:20,17,1,Gare TGV
09:49:49,6,8,Gare TGV
09:50:08,1,13,Gare TGV
09:52:28,1,8,Gare TGV
09:52:35,13,5,Gare TGV
09:52:36,16,1,Gare TGV
09:53:37,6,2,Gare TGV
09:54:04,13,3,Gare TGV
09:54:07,8,8,Gare TGV
09:57:54,1,15,Gare TGV
09:58:15,13,1,Gare TGV
09:58:28,15,3,Gare TGV
09:59:01,14,3,Gare TGV
09:59:12,8,10,Gare TGV
10:01:07,16,2,Gare TGV
10:01:28,3,13,Gare TGV
10:04:23,5,3,Gare TGV
10:05:53,2,10,Gare TGV
10:05:53,15,1,Gare TGV
10:06:53,11,6,Gare TGV
10:07:28,7,6,Gare TGV
10:07:31,16,2,Gare TGV
10:10:51,3,13,Gare TGV
10:11:16,12,2,Gare TGV
10:20:15,3,2,Gare TGV
10:20:17,10,1,Gare TGV
10:23:35,6,12,Gare TGV
10:25:05,5,9,Gare TGV
10:26:26,9,6,Gare TGV
10:26:28,1,4,Gare TGV
10:29:35,5,3,Gare TGV
10:33:31,11,5,Gare TGV
10:36:36,10,5,Gare TGV
10:36:55,10,6,Gare TGV
10:39:09,1,4,Gare TGV
10:46:22,8,10,Gare TGV
10:46:32,5,2,Gare TGV
10:49:08,13,5,Gare TGV
10:49:46,9,2,Gare TGV
10:49:47,10,4,Gare TGV
10:50:17,1,7,Gare TGV
10:52:38,14,4,Gare TGV
10:52:40,2,13,Gare TGV
10:55:03,6,9,Gare TGV
10:55:21,2,4,Gare TGV
10:56:00,9,7,Gare TGV
10:57:00,12,4,Gare TGV
10:57:45,16,2,Gare TGV
10:58:20,7,2,Gare TGV
11:00:10,8,9,Gare TGV
11:00:13,11,5,Gare TGV
11:00:59,11,7,Gare TGV
11:02:00,6,7,Gare TGV
11:03:24,8,8,Gare TGV
11:03:39,6,4,Gare TGV
11:04:00,9,9,Gare TGV
11:05:32,5,1,Gare TGV
11:06:21,10,7,Gare TGV
11:06:22,4,6,Gare TGV
11:09:29,13,2,Gare TGV
11:14:45,4,3,Gare TGV
11:16:40,6,10,Gare TGV
11:18:29,4,1,Gare TGV
11:19:36,4,12,Gare TGV
11:20:11,10,5,Gare TGV
11:25:42,11,5,Gare TGV
11:27:45,15,1,Gare TGV
11:27:49,17,1,Gare TGV
11:28:14,15,2,Gare TGV
11:29:45,15,1,Gare TGV
11:30:29,2,14,Gare TGV
11:31:14,8,5,Gare TGV
11:31:54,12,5,Gare TGV
11:32:03,9,9,Gare TGV
11:35:27,8,7,Gare TGV
11:36:19,11,5,Gare TGV
11:36:58,13,2,Gare TGV
11:40:10,4,4,Gare TGV
11:44:05,4,4,Gare TGV
11:51:16,12,5,Gare TGV
11:51:42,13,3,Gare TGV
11:52:35,12,2,Gare TGV
11:52:38,1,10,Gare TGV
11:54:38,8,7,Gare TGV
11:54:55,7,6,Gare TGV
11:55:23,3,8,Gare TGV
11:56:30,8,8,Gare TGV
11:59:07,5,13,Gare TGV
12:00:37,17,1,Gare TGV
12:01:16,7,8,Gare TGV
12:03:05,16,1,Gare TGV
12:05:00,13,1,Gare TGV
12:09:55,15,2,Gare TGV
12:09:58,8,2,Gare TGV
12:10:39,5,3,Gare TGV
12:11:18,8,10,Gare TGV
12:16:04,5,4,Gare TGV
12:16:40,5,1,Gare TGV
12:16:44,11,2,Gare TGV
12:18:51,11,1,Gare TGV
12:21:02,2,16,Gare TGV
12:24:39,7,1,Gare TGV
12:26:03,7,3,Gare TGV
12:27:34,5,11,Gare TGV
12:29:39,3,10,Gare TGV
12:29:55,13,2,Gare TGV
12:31:27,12,2,Gare TGV
12:33:50,11,3,Gare TGV
12:38:24,17,1,Gare TGV
12:40:56,12,2,Gare TGV
12:41:12,1,10,Gare TGV
12:41:21,10,8,Gare TGV
12:43:08,14,2,Gare TGV
12:44:41,4,13,Gare TGV
12:47:17,12,1,Gare TGV
12:48:04,2,11,Gare TGV
12:48:47,14,1,Gare TGV
12:48:55,6,6,Gare TGV
12:49:16,16,1,Gare TGV
12:51:27,5,6,Gare TGV
12:52:33,15,3,Gare TGV
12:54:39,12,5,Gare TGV
12:58:01,15,1,Gare TGV
12:58:26,5,7,Gare TGV
12:59:19,1,9,Gare TGV
12:59:56,11,5,Gare TGV
13:07:08,11,1,Gare TGV
13:15:17,6,10,Gare TGV
13:15:21,6,1,Gare TGV
13:17:43,9,7,Gare TGV
13:21:13,11,3,Gare TGV
13:22:49,6,7,Gare TGV
13:24:19,2,1,Gare TGV
13:26:46,11,1,Gare TGV
13:26:47,3,14,Gare TGV
13:26:56,8,5,Gare TGV
13:27:40,9,5,Gare TGV
13:27:50,13,1,Gare TGV
13:30:30,12,6,Gare TGV
13:30:53,4,1,Gare TGV
13:33:12,10,6,Gare TGV
13:35:19,1,12,Gare TGV
13:36:05,12,2,Gare TGV
13:37:26,7,11,Gare TGV
13:38:30,17,1,Gare TGV
13:40:11,4,11,Gare TGV
13:43:40,6,5,Gare TGV
13:44:59,13,1,Gare TGV
13:46:15,9,1,Gare TGV
13:46:47,4,7,Gare TGV
13:51:15,12,2,Gare TGV
13:54:28,14,3,Gare TGV
13:55:08,9,4,Gare TGV
13:55:55,14,4,Gare TGV
13:57:33,14,3,Gare TGV
13:59:03,8,7,Gare TGV
14:03:27,3,5,Gare TGV
14:04:08,9,1,Gare TGV
14:07:35,7,2,Gare TGV
14:08:05,5,11,Gare TGV
14:08:27,13,1,Gare TGV
14:10:05,11,7,Gare TGV
14:12:05,1,14,Gare TGV
14:12:40,14,2,Gare TGV
14:15:56,4,11,Gare TGV
14:17:02,10,4,Gare TGV
14:18:07,5,9,Gare TGV
14:19:19,13,1,Gare TGV
14:20:26,2,11,Gare TGV
14:21:03,2,3,Gare TGV
14:23:25,3,4,Gare TGV
14:24:15,13,5,Gare TGV
14:30:47,11,1,Gare TGV
14:31:08,6,8,Gare TGV
14:34:19,4,6,Gare TGV
14:34:24,14,3,Gare TGV
14:35:38,14,3,Gare TGV
14:36:29,5,9,Gare TGV
14:37:57,2,11,Gare TGV
14:38:06,13,2,Gare TGV
14:39:00,8,2,Gare TGV
14:41:00,15,2,Gare TGV
14:43:44,5,5,Gare TGV
14:45:42,4,13,Gare TGV
14:47:26,10,6,Gare TGV
14:47:46,3,7,Gare TGV
14:47:55,8,3,Gare TGV
14:51:54,8,4,Gare TGV
14:53:24,13,1,Gare TGV
14:56:48,15,3,Gare TGV
14:59:26,13,5,Gare TGV
15:01:29,11,7,Gare TGV
15:01:40,2,9,Gare TGV
15:02:05,3,13,Gare TGV
15:03:50,15,1,Gare TGV
15:03:53,17,1,Gare TGV
15:04:31,15,2,Gare TGV
15:05:03,12,5,Gare TGV
15:07:12,14,2,Gare TGV
15:07:51,2,13,Gare TGV
15:08:03,15,2,Gare TGV
15:09:45,6,9,Gare TGV
15:10:56,4,2,Gare TGV
15:12:08,2,5,Gare TGV
15:12:14,13,4,Gare TGV
15:12:30,14,4,Gare TGV
15:14:28,9,5,Gare TGV
15:18:03,14,4,Gare TGV
15:18:26,11,6,Gare TGV
15:19:47,1,7,Gare TGV
15:20:04,3,11,Gare TGV
15:20:11,12,3,Gare TGV
15:20:54,6,5,Gare TGV
15:21:12,3,15,Gare TGV
15:22:21,14,1,Gare TGV
15:22:52,11,4,Gare TGV
15:30:54,12,4,Gare TGV
15:31:32,4,1,Gare TGV
15:32:02,12,5,Gare TGV
15:32:03,6,2,Gare TGV
15:32:20,6,5,Gare TGV
15:35:33,10,1,Gare TGV
15:36:30,14,3,Gare TGV
15:38:06,8,5,Gare TGV
15:41:41,12,6,Gare TGV
15:42:18,5,3,Gare TGV
15:42:46,11,3,Gare TGV
15:43:03,9,5,Gare TGV
15:44:31,14,1,Gare TGV
15:48:29,11,2,Gare TGV
15:50:07,5,6,Gare TGV
15:52:24,5,6,Gare TGV
15:54:33,13,5,Gare TGV
15:56:10,12,3,Gare TGV
15:56:17,11,3,Gare TGV
15:56:57,9,6,Gare TGV
15:57:16,12,1,Gare TGV
16:00:19,8,1,Gare TGV
16:00:37,17,1,Gare TGV
16:00:57,9,4,Gare TGV
16:01:38,10,4,Gare TGV
16:01:47,8,2,Gare TGV
16:01:48,14,1,Gare TGV
16:02:01,7,9,Gare TGV
16:02:14,13,4,Gare TGV
16:04:21,7,2,Gare TGV
16:05:12,1,3,Gare TGV
16:05:22,7,6,Gare TGV
16:05:27,11,6,Gare TGV
16:05:35,3,11,Gare TGV
16:05:40,8,9,Gare TGV
16:06:10,10,5,Gare TGV
16:07:53,2,3,Gare TGV
16:08:14,8,7,Gare TGV
16:09:56,11,7,Gare TGV
16:10:37,1,9,Gare TGV
16:11:37,15,3,Gare TGV
16:13:39,8,3,Gare TGV
16:13:41,9,5,Gare TGV
16:14:12,15,2,Gare TGV
16:14:33,12,6,Gare TGV
16:15:32,3,13,Gare TGV
16:16:31,8,6,Gare TGV
16:16:36,8,10,Gare TGV
16:17:28,1,8,Gare TGV
16:17:38,13,4,Gare TGV
16:18:27,4,10,Gare TGV
16:21:34,2,5,Gare TGV
16:21:40,13,1,Gare TGV
16:21:46,5,1,Gare TGV
16:21:50,12,3,Gare TGV
16:22:00,11,2,Gare TGV
16:22:08,15,2,Gare TGV
16:22:08,8,4,Gare TGV
16:22:30,16,2,Gare TGV
16:22:38,9,6,Gare TGV
16:23:38,11,5,Gare TGV
16:24:03,8,2,Gare TGV
16:24:10,14,4,Gare TGV
16:24:17,5,9,Gare TGV
16:25:03,15,3,Gare TGV
16:25:24,10,5,Gare TGV
16:26:02,15,2,Gare TGV
16:26:22,17,1,Gare TGV
16:26:46,8,10,Gare TGV
16:29:20,10,4,Gare TGV
16:30:25,9,7,Gare TGV
16:30:31,3,13,Gare TGV
16:30:33,10,2,Gare TGV
16:30:41,9,7,Gare TGV
16:30:42,5,10,Gare TGV
16:31:46,6,9,Gare TGV
16:31:53,16,2,Gare TGV
16:32:25,8,8,Gare TGV
16:32:43,2,13,Gare TGV
16:32:50,2,8,Gare TGV
16:33:06,10,1,Gare TGV
16:33:26,12,6,Gare TGV
16:33:28,14,2,Gare TGV
