Arrival time,Boarding stop,Stops to go,Direction
12:34:36,8,5,VALDOIE 
12:34:45,7,8,VALDOIE 
12:34:58,15,3,VALDOIE 
12:35:08,3,8,VALDOIE 
12:35:10,9,1,VALDOIE 
12:35:54,6,10,VALDOIE 
12:36:57,10,8,VALDOIE 
12:38:01,9,2,VALDOIE 
12:38:04,6,8,VALDOIE 
12:38:12,11,3,VALDOIE 
12:38:38,7,8,VALDOIE 
12:39:24,17,1,VALDOIE 
12:39:41,8,4,VALDOIE 
12:39:47,14,3,VALDOIE 
12:41:01,16,2,VALDOIE 
12:41:02,2,11,VALDOIE 
12:41:08,6,7,VALDOIE 
12:41:37,12,3,VALDOIE 
12:41:47,15,1,VALDOIE 
12:41:53,9,2,VALDOIE 
12:41:54,12,4,VALDOIE 
12:42:05,12,3,VALDOIE 
12:42:22,11,4,VALDOIE 
12:42:57,14,4,VALDOIE 
12:43:05,14,3,VALDOIE 
12:44:09,8,7,VALDOIE 
12:44:24,11,3,VALDOIE 
12:44:30,3,11,VALDOIE 
12:44:42,4,13,VALDOIE 
12:44:47,1,15,VALDOIE 
12:44:56,13,4,VALDOIE 
12:44:59,13,1,VALDOIE 
12:45:05,5,5,VALDOIE 
12:45:34,16,1,VALDOIE 
12:45:44,3,4,VALDOIE 
12:45:45,15,1,VALDOIE 
12:46:05,2,10,VALDOIE 
12:46:41,4,6,VALDOIE 
12:46:52,5,2,VALDOIE 
12:46:58,15,3,VALDOIE 
12:47:15,10,2,VALDOIE 
12:47:54,10,8,VALDOIE 
12:48:06,8,3,VALDOIE 
12:48:33,6,6,VALDOIE 
12:50:32,9,5,VALDOIE 
12:50:35,4,10,VALDOIE 
12:50:41,17,1,VALDOIE 
12:51:16,1,15,VALDOIE 
12:51:25,16,2,VALDOIE 
12:51:30,1,8,VALDOIE 
12:52:21,8,5,VALDOIE 
12:52:21,12,3,VALDOIE 
12:52:36,15,2,VALDOIE 
12:52:47,1,14,VALDOIE 
12:53:53,15,1,VALDOIE 
12:54:01,3,5,VALDOIE 
12:54:41,14,1,VALDOIE 
12:54:54,10,8,VALDOIE 
12:55:37,5,11,VALDOIE 
12:55:40,1,10,VALDOIE 
12:56:15,1,6,VALDOIE 
12:56:18,8,4,VALDOIE 
12:56:44,13,1,VALDOIE 
12:57:10,6,12,VALDOIE 
12:57:22,7,10,VALDOIE 
12:57:40,5,2,VALDOIE 
12:58:00,5,3,VALDOIE 
12:58:34,1,10,VALDOIE 
12:58:46,2,11,VALDOIE 
12:58:57,3,5,VALDOIE 
12:59:14,8,1,VALDOIE 
12:59:40,1,1,VALDOIE 
13:00:15,3,7,VALDOIE 
13:00:58,9,5,VALDOIE 
13:01:03,10,7,VALDOIE 
13:01:05,13,2,VALDOIE 
13:01:16,11,4,VALDOIE 
13:01:20,9,6,VALDOIE 
13:01:37,3,11,VALDOIE 
13:01:38,4,8,VALDOIE 
13:01:46,16,1,VALDOIE 
13:01:51,3,10,VALDOIE 
13:02:35,4,14,VALDOIE 
13:03:35,4,9,VALDOIE 
13:03:46,12,1,VALDOIE 
13:05:17,3,10,VALDOIE 
13:05:40,8,8,VALDOIE 
13:05:41,13,4,VALDOIE 
13:06:04,13,2,VALDOIE 
13:06:07,17,1,VALDOIE 
13:06:10,11,5,VALDOIE 
13:06:14,2,6,VALDOIE 
13:06:14,11,3,VALDOIE 
13:06:31,12,5,VALDOIE 
13:07:05,8,5,VALDOIE 
13:07:37,12,3,VALDOIE 
13:07:46,11,5,VALDOIE 
13:08:16,12,5,VALDOIE 
13:08:22,6,9,VALDOIE 
13:08:29,16,1,VALDOIE 
13:08:53,11,6,VALDOIE 
13:09:16,17,1,VALDOIE 
13:09:36,9,2,VALDOIE 
13:09:42,8,3,VALDOIE 
13:10:37,2,13,VALDOIE 
13:10:42,10,4,VALDOIE 
13:11:01,16,2,VALDOIE 
13:11:14,12,6,VALDOIE 
13:11:25,9,5,VALDOIE 
13:11:27,14,4,VALDOIE 
13:12:31,17,1,VALDOIE 
13:12:42,10,7,VALDOIE 
13:13:00,4,11,VALDOIE 
13:13:28,4,13,VALDOIE 
13:14:25,13,5,VALDOIE 
13:14:31,14,3,VALDOIE 
13:14:59,17,1,VALDOIE 
13:15:18,10,3,VALDOIE 
13:16:20,13,5,VALDOIE 
13:16:24,3,4,VALDOIE 
13:16:53,2,1,VALDOIE 
13:16:58,14,1,VALDOIE 
13:17:05,3,13,VALDOIE 
13:17:21,7,1,VALDOIE 
13:17:56,15,3,VALDOIE 
13:18:14,7,2,VALDOIE 
13:18:14,10,3,VALDOIE 
13:18:42,7,11,VALDOIE 
13:19:33,2,16,VALDOIE 
13:19:39,5,2,VALDOIE 
13:19:47,7,7,VALDOIE 
13:20:29,11,3,VALDOIE 
13:20:35,4,13,VALDOIE 
13:20:47,8,5,VALDOIE 
13:20:55,15,3,VALDOIE 
13:21:19,2,10,VALDOIE 
13:21:26,17,1,VALDOIE 
13:21:42,10,5,VALDOIE 
13:21:55,4,13,VALDOIE 
13:22:56,5,11,VALDOIE 
13:23:22,5,9,VALDOIE 
13:23:44,11,6,VALDOIE 
13:23:48,11,7,VALDOIE 
13:24:01,15,2,VALDOIE 
13:24:18,8,5,VALDOIE 
13:24:32,15,3,VALDOIE 
13:24:37,9,8,VALDOIE 
13:25:04,4,5,VALDOIE 
13:25:10,8,10,VALDOIE 
13:25:12,8,6,VALDOIE 
13:25:18,2,11,VALDOIE 
13:25:24,6,5,VALDOIE 
13:25:29,6,12,VALDOIE 
13:25:51,2,7,VALDOIE 
13:25:53,11,5,VALDOIE 
13:26:09,13,2,VALDOIE 
13:26:19,5,6,VALDOIE 
13:26:46,14,4,VALDOIE 
13:26:55,13,2,VALDOIE 
13:27:31,14,1,VALDOIE 
13:28:11,12,3,VALDOIE 
13:28:23,2,14,VALDOIE 
13:29:38,6,7,VALDOIE 
13:29:52,2,15,VALDOIE 
13:29:59,11,7,VALDOIE 
13:30:27,3,10,VALDOIE 
13:30:56,13,1,VALDOIE 
13:30:57,4,13,VALDOIE 
13:30:59,15,1,VALDOIE 
13:31:48,1,8,VALDOIE 
13:32:06,1,11,VALDOIE 
13:32:30,9,4,VALDOIE 
13:32:44,2,12,VALDOIE 
13:33:01,11,4,VALDOIE 
13:33:06,13,5,VALDOIE 
13:34:24,3,8,VALDOIE 
13:34:28,13,1,VALDOIE 
13:34:50,2,6,VALDOIE 
13:35:38,11,6,VALDOIE 
13:35:51,8,10,VALDOIE 
13:36:01,6,6,VALDOIE 
13:36:24,12,4,VALDOIE 
13:36:29,5,4,VALDOIE 
13:36:35,7,5,VALDOIE 
13:36:54,3,4,VALDOIE 
13:36:54,13,1,VALDOIE 
13:37:19,14,3,VALDOIE 
13:37:41,15,3,VALDOIE 
13:37:47,2,9,VALDOIE 
13:37:50,4,2,VALDOIE 
13:37:59,6,11,VALDOIE 
13:38:08,13,2,VALDOIE 
13:39:11,6,1,VALDOIE 
13:39:15,17,1,VALDOIE 
13:40:54,8,8,VALDOIE 
13:40:57,7,1,VALDOIE 
13:41:06,17,1,VALDOIE 
13:41:15,4,11,VALDOIE 
13:41:28,4,14,VALDOIE 
13:41:41,9,7,VALDOIE 
13:42:39,11,3,VALDOIE 
13:43:00,17,1,VALDOIE 
13:43:05,1,5,VALDOIE 
13:43:30,14,4,VALDOIE 
13:43:55,10,6,VALDOIE 
13:44:23,7,8,VALDOIE 
13:44:38,4,11,VALDOIE 
13:45:34,6,8,VALDOIE 
13:45:57,13,1,VALDOIE 
13:45:58,1,7,VALDOIE 
13:46:04,7,3,VALDOIE 
13:46:09,2,15,VALDOIE 
13:46:31,6,11,VALDOIE 
13:47:09,17,1,VALDOIE 
13:47:15,17,1,VALDOIE 
13:47:37,5,13,VALDOIE 
13:48:08,7,9,VALDOIE 
13:48:26,3,6,VALDOIE 
13:49:02,15,3,VALDOIE 
13:49:13,7,7,VALDOIE 
13:49:15,1,10,VALDOIE 
13:49:19,14,1,VALDOIE 
13:49:30,5,13,VALDOIE 
13:49:32,16,1,VALDOIE 
13:49:49,6,1,VALDOIE 
13:50:38,8,7,VALDOIE 
13:50:48,5,7,VALDOIE 
13:51:02,11,3,VALDOIE 
13:51:08,17,1,VALDOIE 
13:51:35,14,2,VALDOIE 
13:51:44,3,13,VALDOIE 
13:51:54,1,3,VALDOIE 
13:52:09,16,1,VALDOIE 
13:52:12,10,7,VALDOIE 
13:53:14,12,6,VALDOIE 
13:53:18,4,3,VALDOIE 
13:53:55,15,2,VALDOIE 
13:54:10,12,5,VALDOIE 
13:54:16,11,4,VALDOIE 
13:54:21,14,1,VALDOIE 
13:54:34,4,8,VALDOIE 
13:55:19,12,2,VALDOIE 
13:55:58,1,1,VALDOIE 
13:56:04,12,1,VALDOIE 
13:56:21,13,3,VALDOIE 
13:56:28,9,2,VALDOIE 
13:57:14,6,1,VALDOIE 
13:57:19,10,8,VALDOIE 
13:57:32,5,8,VALDOIE 
13:57:40,8,10,VALDOIE 
13:57:52,15,1,VALDOIE 
13:58:42,14,2,VALDOIE 
13:59:00,6,4,VALDOIE 
13:59:09,11,4,VALDOIE 
13:59:15,15,3,VALDOIE 
13:59:20,8,4,VALDOIE 
13:59:36,5,1,VALDOIE 
13:59:52,9,3,VALDOIE 
14:00:36,2,16,VALDOIE 
14:00:41,16,2,VALDOIE 
14:00:48,1,17,VALDOIE 
14:01:11,5,10,VALDOIE 
14:01:30,8,6,VALDOIE 
14:01:35,11,4,VALDOIE 
14:01:44,7,5,VALDOIE 
14:02:16,2,9,VALDOIE 
14:02:19,2,3,VALDOIE 
14:02:28,13,2,VALDOIE 
14:02:34,17,1,VALDOIE 
14:02:43,10,3,VALDOIE 
14:03:08,11,3,VALDOIE 
14:03:33,1,17,VALDOIE 
14:03:40,10,8,VALDOIE 
14:04:01,2,13,VALDOIE 
14:04:29,17,1,VALDOIE 
14:04:29,10,1,VALDOIE 
14:04:37,17,1,VALDOIE 
14:05:15,9,3,VALDOIE 
14:05:45,13,1,VALDOIE 
14:05:49,17,1,VALDOIE 
14:05:54,13,4,VALDOIE 
14:06:14,13,1,VALDOIE 
14:06:37,15,1,VALDOIE 
14:07:21,10,5,VALDOIE 
14:07:23,10,4,VALDOIE 
14:07:37,8,10,VALDOIE 
14:09:13,14,2,VALDOIE 
14:09:52,14,2,VALDOIE 
14:09:58,4,14,VALDOIE 
14:10:02,8,6,VALDOIE 
14:10:55,10,5,VALDOIE 
14:11:17,2,4,VALDOIE 
14:11:30,6,5,VALDOIE 
14:12:29,11,4,VALDOIE 
14:12:30,9,9,VALDOIE 
14:13:22,15,1,VALDOIE 
14:13:58,10,4,VALDOIE 
14:13:58,4,9,VALDOIE 
14:14:06,14,3,VALDOIE 
14:14:24,12,3,VALDOIE 
14:15:12,15,3,VALDOIE 
14:15:26,1,17,VALDOIE 
14:15:37,16,1,VALDOIE 
14:15:38,10,2,VALDOIE 
14:16:37,2,12,VALDOIE 
14:16:40,9,7,VALDOIE 
14:17:10,5,12,VALDOIE 
14:17:32,9,9,VALDOIE 
14:18:09,4,4,VALDOIE 
14:18:45,8,1,VALDOIE 
14:19:13,10,7,VALDOIE 
14:19:14,6,9,VALDOIE 
14:19:58,17,1,VALDOIE 
14:20:01,9,9,VALDOIE 
14:20:20,7,1,VALDOIE 
14:20:37,8,9,VALDOIE 
14:20:40,17,1,VALDOIE 
14:20:40,15,1,VALDOIE 
14:20:51,4,2,VALDOIE 
14:21:50,3,10,VALDOIE 
14:22:31,7,5,VALDOIE 
14:22:44,12,6,VALDOIE 
14:23:05,1,10,VALDOIE 
14:23:22,8,10,VALDOIE 
14:23:46,17,1,VALDOIE 
14:23:48,2,9,VALDOIE 
14:24:00,9,2,VALDOIE 
14:24:52,4,3,VALDOIE 
14:25:38,16,2,VALDOIE 
14:26:20,12,5,VALDOIE 
14:26:20,12,3,VALDOIE 
14:26:21,11,5,VALDOIE 
14:26:24,4,10,VALDOIE 
14:26:33,3,8,VALDOIE 
14:26:35,15,3,VALDOIE 
14:26:54,11,4,VALDOIE 
14:26:59,2,7,VALDOIE 
14:27:45,16,1,VALDOIE 
14:28:02,3,4,VALDOIE 
14:28:59,6,9,VALDOIE 
14:29:11,4,2,VALDOIE 
14:29:45,1,4,VALDOIE 
14:29:47,6,10,VALDOIE 
14:30:54,10,8,VALDOIE 
14:31:01,15,2,VALDOIE 
14:31:05,14,4,VALDOIE 
14:31:14,7,11,VALDOIE 
14:32:19,1,7,VALDOIE 
14:32:37,13,1,VALDOIE 
14:32:49,8,7,VALDOIE 
14:32:57,12,1,VALDOIE 
14:33:02,3,8,VALDOIE 
14:33:17,9,2,VALDOIE 
14:33:27,10,1,VALDOIE 
14:33:28,14,1,VALDOIE 
14:34:23,17,1,VALDOIE 
14:34:40,7,9,VALDOIE 
14:34:48,3,5,VALDOIE 
14:35:43,13,3,VALDOIE 
14:36:15,2,11,VALDOIE 
14:37:22,14,3,VALDOIE 
14:37:26,1,3,VALDOIE 
14:37:39,4,7,VALDOIE 
14:38:34,7,8,VALDOIE 
14:38:43,1,2,VALDOIE 
14:38:45,17,1,VALDOIE 
14:38:55,8,10,VALDOIE 
14:38:58,12,2,VALDOIE 
14:39:55,10,7,VALDOIE 
14:40:02,14,1,VALDOIE 
14:40:47,10,6,VALDOIE 
14:41:09,11,3,VALDOIE 
14:42:00,10,2,VALDOIE 
14:42:18,1,13,VALDOIE 
14:42:36,1,15,VALDOIE 
14:43:09,1,14,VALDOIE 
14:43:28,7,9,VALDOIE 
14:44:03,9,6,VALDOIE 
14:44:11,13,1,VALDOIE 
14:44:43,7,5,VALDOIE 
14:45:00,6,1,VALDOIE 
14:45:06,14,2,VALDOIE 
14:45:20,14,2,VALDOIE 
14:45:28,11,6,VALDOIE 
14:46:10,9,3,VALDOIE 
14:46:32,13,2,VALDOIE 
14:47:59,14,2,VALDOIE 
14:48:25,2,11,VALDOIE 
14:48:45,10,5,VALDOIE 
14:48:50,12,6,VALDOIE 
14:48:56,9,9,VALDOIE 
14:49:15,12,5,VALDOIE 
14:49:19,11,4,VALDOIE 
14:49:36,6,1,VALDOIE 
14:49:44,8,5,VALDOIE 
14:49:46,3,9,VALDOIE 
14:50:15,16,2,VALDOIE 
14:50:58,4,13,VALDOIE 
14:51:06,15,3,VALDOIE 
14:51:17,12,2,VALDOIE 
14:52:15,15,2,VALDOIE 
14:52:50,5,5,VALDOIE 
14:52:52,7,9,VALDOIE 
14:53:59,10,8,VALDOIE 
14:54:30,9,6,VALDOIE 
14:55:05,7,3,VALDOIE 
14:55:10,6,6,VALDOIE 
14:55:21,12,6,VALDOIE 
14:55:25,9,6,VALDOIE 
14:56:08,5,9,VALDOIE 
14:56:34,12,5,VALDOIE 
14:56:34,17,1,VALDOIE 
14:56:41,10,6,VALDOIE 
14:56:44,4,12,VALDOIE 
14:56:48,17,1,VALDOIE 
14:56:58,1,11,VALDOIE 
14:57:19,1,14,VALDOIE 
14:57:41,7,7,VALDOIE 
14:57:46,4,4,VALDOIE 
14:58:02,1,10,VALDOIE 
14:58:16,13,1,VALDOIE 
14:58:29,4,9,VALDOIE 
14:58:32,11,7,VALDOIE 
14:59:40,14,2,VALDOIE 
14:59:56,4,7,VALDOIE 
15:00:40,15,3,VALDOIE 
15:01:42,6,6,VALDOIE 
15:01:50,16,2,VALDOIE 
15:02:30,14,3,VALDOIE 
15:03:12,2,4,VALDOIE 
15:04:09,13,2,VALDOIE 
15:04:24,6,7,VALDOIE 
15:04:43,6,3,VALDOIE 
15:04:52,14,4,VALDOIE 
15:05:29,8,7,VALDOIE 
15:05:34,10,4,VALDOIE 
15:06:00,16,2,VALDOIE 
15:06:50,7,10,VALDOIE 
15:06:51,3,5,VALDOIE 
15:07:09,11,6,VALDOIE 
15:07:12,5,3,VALDOIE 
15:07:15,3,3,VALDOIE 
15:07:24,15,1,VALDOIE 
15:08:05,7,10,VALDOIE 
15:08:21,14,1,VALDOIE 
15:08:22,16,2,VALDOIE 
15:08:29,11,4,VALDOIE 
15:08:47,6,11,VALDOIE 
15:09:04,14,3,VALDOIE 
15:09:26,11,2,VALDOIE 
15:09:30,15,1,VALDOIE 
15:09:34,11,2,VALDOIE 
15:09:37,7,9,VALDOIE 
15:09:39,1,1,VALDOIE 
15:09:42,8,1,VALDOIE 
15:09:42,6,7,VALDOIE 
15:09:59,17,1,VALDOIE 
15:10:24,8,2,VALDOIE 
15:10:26,13,4,VALDOIE 
15:10:42,12,2,VALDOIE 
15:10:42,9,6,VALDOIE 
15:10:49,10,6,VALDOIE 
15:11:16,4,13,VALDOIE 
15:11:22,14,3,VALDOIE 
15:11:26,9,8,VALDOIE 
15:11:28,14,4,VALDOIE 
15:12:33,3,12,VALDOIE 
15:13:21,13,2,VALDOIE 
15:13:57,16,2,VALDOIE 
15:14:03,16,1,VALDOIE 
15:14:05,11,7,VALDOIE 
15:14:08,9,2,VALDOIE 
15:14:11,10,4,VALDOIE 
15:14:37,10,7,VALDOIE 
15:16:37,12,2,VALDOIE 
15:16:41,6,12,VALDOIE 
15:16:42,13,2,VALDOIE 
15:16:44,3,9,VALDOIE 
15:16:49,13,5,VALDOIE 
15:18:22,16,2,VALDOIE 
15:18:35,2,15,VALDOIE 
15:19:12,7,1,VALDOIE 
15:19:26,3,8,VALDOIE 
15:19:31,10,1,VALDOIE 
15:19:50,3,9,VALDOIE 
15:19:52,5,3,VALDOIE 
15:20:51,13,2,VALDOIE 
15:20:56,10,5,VALDOIE 
15:21:49,1,16,VALDOIE 
15:22:04,15,3,VALDOIE 
15:22:42,4,7,VALDOIE 
15:22:50,8,5,VALDOIE 
15:23:00,8,2,VALDOIE 
15:23:07,1,14,VALDOIE 
15:23:24,14,1,VALDOIE 
15:24:01,11,3,VALDOIE 
15:25:57,14,2,VALDOIE 
15:26:27,16,1,VALDOIE 
15:26:30,15,2,VALDOIE 
15:26:50,12,1,VALDOIE 
15:27:51,12,5,VALDOIE 
15:27:53,10,4,VALDOIE 
15:28:08,10,4,VALDOIE 
15:28:45,5,7,VALDOIE 
15:29:15,8,1,VALDOIE 
15:29:18,9,8,VALDOIE 
15:29:24,12,3,VALDOIE 
15:29:28,11,6,VALDOIE 
15:29:55,9,3,VALDOIE 
15:30:00,13,1,VALDOIE 
15:30:20,14,2,VALDOIE 
15:30:32,9,5,VALDOIE 
15:30:37,17,1,VALDOIE 
15:30:57,17,1,VALDOIE 
15:31:05,15,2,VALDOIE 
15:31:29,9,8,VALDOIE 
15:31:47,17,1,VALDOIE 
15:32:08,6,12,VALDOIE 
15:32:23,5,5,VALDOIE 
15:32:49,8,9,VALDOIE 
15:32:59,6,10,VALDOIE 
15:33:22,14,4,VALDOIE 
15:33:57,2,1,VALDOIE 
15:34:06,6,4,VALDOIE 
15:34:35,11,4,VALDOIE 
15:34:49,6,7,VALDOIE 
15:34:50,10,5,VALDOIE 
15:34:53,7,10,VALDOIE 
15:35:39,14,1,VALDOIE 
15:35:55,4,10,VALDOIE 
15:37:22,7,2,VALDOIE 
15:37:38,10,8,VALDOIE 
15:37:53,12,1,VALDOIE 
15:38:10,10,4,VALDOIE 
15:38:51,3,1,VALDOIE 
15:40:08,3,1,VALDOIE 
15:40:17,9,6,VALDOIE 
15:40:41,13,1,VALDOIE 
15:40:59,14,4,VALDOIE 
15:41:11,3,13,VALDOIE 
15:41:38,14,4,VALDOIE 
15:41:41,5,7,VALDOIE 
15:42:07,3,8,VALDOIE 
15:42:25,7,6,VALDOIE 
15:42:26,4,6,VALDOIE 
15:42:34,13,5,VALDOIE 
15:42:40,14,1,VALDOIE 
15:42:52,14,4,VALDOIE 
15:43:48,7,5,VALDOIE 
15:44:08,17,1,VALDOIE 
15:44:21,16,1,VALDOIE 
15:44:42,3,10,VALDOIE 
15:45:10,16,2,VALDOIE 
15:45:36,8,10,VALDOIE 
15:45:43,6,8,VALDOIE 
15:46:00,10,4,VALDOIE 
15:46:04,3,10,VALDOIE 
15:46:08,10,2,VALDOIE 
15:46:13,9,5,VALDOIE 
15:46:21,12,6,VALDOIE 
15:46:43,16,1,VALDOIE 
15:46:46,10,5,VALDOIE 
15:47:55,4,8,VALDOIE 
15:47:59,2,5,VALDOIE 
15:48:11,15,2,VALDOIE 
15:48:49,17,1,VALDOIE 
15:49:18,11,2,VALDOIE 
15:49:20,3,1,VALDOIE 
15:49:39,5,13,VALDOIE 
15:49:48,11,1,VALDOIE 
15:50:02,11,3,VALDOIE 
15:50:43,4,6,VALDOIE 
15:52:01,6,4,VALDOIE 
15:52:27,10,5,VALDOIE 
15:52:35,3,12,VALDOIE 
15:53:12,12,5,VALDOIE 
15:53:19,9,2,VALDOIE 
15:53:19,16,1,VALDOIE 
15:53:36,14,3,VALDOIE 
15:53:38,11,7,VALDOIE 
15:53:45,7,10,VALDOIE 
15:54:20,16,1,VALDOIE 
15:54:20,5,5,VALDOIE 
15:54:35,2,13,VALDOIE 
15:54:49,3,8,VALDOIE 
15:55:32,11,7,VALDOIE 
15:55:50,1,9,VALDOIE 
15:56:25,3,9,VALDOIE 
15:56:31,12,6,VALDOIE 
15:57:54,12,4,VALDOIE 
15:58:26,2,10,VALDOIE 
15:58:53,9,8,VALDOIE 
15:59:10,4,5,VALDOIE 
15:59:29,8,3,VALDOIE 
15:59:50,5,1,VALDOIE 
16:00:13,12,3,VALDOIE 
16:00:14,16,2,VALDOIE 
16:00:28,6,10,VALDOIE 
16:00:36,13,5,VALDOIE 
16:00:38,15,3,VALDOIE 
16:00:47,4,7,VALDOIE 
16:00:57,15,1,VALDOIE 
16:01:02,11,5,VALDOIE 
16:01:07,17,1,VALDOIE 
16:01:18,12,3,VALDOIE 
16:01:27,7,10,VALDOIE 
16:01:29,2,6,VALDOIE 
16:01:31,14,4,VALDOIE 
16:01:37,12,3,VALDOIE 
16:01:38,3,2,VALDOIE 
16:01:43,3,5,VALDOIE 
16:01:54,2,16,VALDOIE 
16:01:54,7,6,VALDOIE 
16:02:11,3,9,VALDOIE 
16:02:13,11,6,VALDOIE 
16:02:15,2,5,VALDOIE 
16:02:24,14,3,VALDOIE 
16:02:30,9,8,VALDOIE 
16:02:51,17,1,VALDOIE 
16:03:12,14,4,VALDOIE 
16:03:14,4,1,VALDOIE 
16:03:22,1,7,VALDOIE 
16:03:26,4,3,VALDOIE 
16:03:31,3,7,VALDOIE 
16:03:48,10,3,VALDOIE 
16:03:54,13,2,VALDOIE 
16:03:54,1,2,VALDOIE 
16:04:10,7,11,VALDOIE 
16:04:35,2,14,VALDOIE 
16:04:36,11,3,VALDOIE 
16:04:44,9,6,VALDOIE 
16:05:02,15,1,VALDOIE 
16:05:19,14,3,VALDOIE 
16:05:37,12,5,VALDOIE 
16:05:42,3,8,VALDOIE 
16:05:42,8,1,VALDOIE 
16:05:44,5,3,VALDOIE 
16:06:10,15,1,VALDOIE 
16:06:17,10,6,VALDOIE 
16:06:21,11,7,VALDOIE 
16:06:25,13,1,VALDOIE 
16:06:26,17,1,VALDOIE 
16:06:30,11,7,VALDOIE 
16:06:35,5,13,VALDOIE 
16:06:43,9,1,VALDOIE 
16:06:46,3,14,VALDOIE 
16:06:48,3,3,VALDOIE 
16:07:02,16,2,VALDOIE 
16:07:10,15,1,VALDOIE 
16:07:14,1,2,VALDOIE 
16:07:16,3,5,VALDOIE 
16:07:20,4,6,VALDOIE 
16:07:29,1,16,VALDOIE 
16:07:34,7,5,VALDOIE 
16:07:37,7,6,VALDOIE 
16:07:38,8,6,VALDOIE 
16:07:43,4,2,VALDOIE 
16:07:44,16,2,VALDOIE 
16:07:58,13,3,VALDOIE 
16:08:02,13,3,VALDOIE 
16:08:12,9,7,VALDOIE 
16:08:13,2,7,VALDOIE 
16:08:16,17,1,VALDOIE 
16:08:30,11,7,VALDOIE 
16:08:35,15,3,VALDOIE 
16:08:42,15,3,VALDOIE 
16:08:43,2,11,VALDOIE 
16:08:46,1,16,VALDOIE 
16:08:52,14,4,VALDOIE 
16:08:56,17,1,VALDOIE 
16:09:29,15,3,VALDOIE 
16:09:34,16,1,VALDOIE 
16:09:46,9,4,VALDOIE 
16:09:52,5,11,VALDOIE 
16:09:54,11,5,VALDOIE 
16:09:57,14,1,VALDOIE 
16:10:01,15,3,VALDOIE 
16:10:09,5,9,VALDOIE 
16:10:14,10,6,VALDOIE 
16:10:23,9,1,VALDOIE 
16:10:57,13,4,VALDOIE 
16:11:02,9,7,VALDOIE 
16:11:09,14,4,VALDOIE 
16:11:13,6,10,VALDOIE 
16:11:22,3,5,VALDOIE 
16:11:27,1,1,VALDOIE 
16:11:34,5,4,VALDOIE 
16:11:34,13,1,VALDOIE 
16:11:38,13,4,VALDOIE 
16:11:51,3,1,VALDOIE 
16:12:01,10,6,VALDOIE 
16:12:14,11,7,VALDOIE 
16:12:17,15,3,VALDOIE 
16:12:18,7,10,VALDOIE 
16:12:34,15,1,VALDOIE 
16:12:50,15,1,VALDOIE 
16:12:52,14,4,VALDOIE 
16:12:56,17,1,VALDOIE 
16:13:13,15,2,VALDOIE 
16:13:27,7,5,VALDOIE 
16:13:49,7,10,VALDOIE 
16:14:27,6,4,VALDOIE 
16:14:37,16,1,VALDOIE 
16:14:52,4,8,VALDOIE 
16:14:53,8,6,VALDOIE 
16:14:54,5,11,VALDOIE 
16:14:55,14,4,VALDOIE 
16:15:05,2,11,VALDOIE 
16:15:06,7,6,VALDOIE 
16:15:22,9,1,VALDOIE 
16:15:34,4,11,VALDOIE 
16:15:41,13,3,VALDOIE 
16:15:58,6,12,VALDOIE 
16:15:58,11,3,VALDOIE 
16:16:13,11,7,VALDOIE 
16:16:16,8,5,VALDOIE 
16:16:38,8,3,VALDOIE 
16:16:54,3,9,VALDOIE 
16:17:14,1,13,VALDOIE 
16:17:24,4,14,VALDOIE 
16:17:34,5,12,VALDOIE 
16:17:56,10,6,VALDOIE 
16:18:00,1,13,VALDOIE 
16:18:05,8,5,VALDOIE 
16:18:37,9,2,VALDOIE 
16:18:42,17,1,VALDOIE 
16:18:42,3,15,VALDOIE 
16:18:44,15,1,VALDOIE 
16:19:15,17,1,VALDOIE 
16:19:18,13,4,VALDOIE 
16:19:20,16,2,VALDOIE 
16:19:33,13,3,VALDOIE 
16:19:35,10,6,VALDOIE 
16:19:39,11,2,VALDOIE 
16:20:10,12,3,VALDOIE 
16:20:14,6,2,VALDOIE 
16:20:21,4,1,VALDOIE 
16:20:49,7,4,VALDOIE 
16:20:59,4,10,VALDOIE 
16:20:59,10,8,VALDOIE 
16:21:05,12,5,VALDOIE 
16:21:17,3,14,VALDOIE 
16:21:19,11,1,VALDOIE 
16:21:29,16,2,VALDOIE 
16:21:39,5,3,VALDOIE 
16:21:42,14,2,VALDOIE 
16:21:45,10,3,VALDOIE 
16:21:58,6,8,VALDOIE 
16:22:02,16,2,VALDOIE 
16:22:07,9,2,VALDOIE 
16:22:10,2,5,VALDOIE 
16:22:13,7,11,VALDOIE 
16:22:18,16,2,VALDOIE 
16:22:23,12,6,VALDOIE 
16:22:46,8,10,VALDOIE 
16:22:51,10,5,VALDOIE 
16:22:53,7,8,VALDOIE 
16:22:58,15,2,VALDOIE 
16:23:00,14,1,VALDOIE 
16:23:02,16,1,VALDOIE 
16:23:05,5,4,VALDOIE 
16:23:08,12,5,VALDOIE 
16:23:13,11,3,VALDOIE 
16:23:18,3,7,VALDOIE 
16:23:25,3,11,VALDOIE 
16:23:34,3,8,VALDOIE 
16:23:35,15,3,VALDOIE 
16:23:37,6,3,VALDOIE 
16:23:44,1,15,VALDOIE 
16:23:44,12,2,VALDOIE 
16:23:51,10,5,VALDOIE 
16:23:56,4,4,VALDOIE 
16:24:06,11,1,VALDOIE 
16:24:49,3,14,VALDOIE 
16:24:54,6,3,VALDOIE 
16:25:03,12,5,VALDOIE 
