Arrival time,Boarding stop,Stops to go,Direction
09:44:03,12,3,VALDOIE 
09:44:05,9,5,VALDOIE 
09:44:10,10,1,VALDOIE 
09:44:17,16,2,VALDOIE 
09:44:20,4,14,VALDOIE 
09:44:28,15,3,VALDOIE 
09:44:40,10,2,VALDOIE 
09:44:43,2,13,VALDOIE 
09:45:00,14,3,VALDOIE 
09:45:06,8,6,VALDOIE 
09:45:18,5,4,VALDOIE 
09:46:37,7,8,VALDOIE 
09:46:41,7,3,VALDOIE 
09:46:45,9,2,VALDOIE 
09:46:58,9,2,VALDOIE 
09:47:08,14,1,VALDOIE 
09:47:09,11,5,VALDOIE 
09:47:53,14,1,VALDOIE 
09:48:21,13,1,VALDOIE 
09:48:29,4,4,VALDOIE 
09:48:33,11,7,VALDOIE 
09:48:45,13,4,VALDOIE 
09:49:02,15,3,VALDOIE 
09:49:08,12,6,VALDOIE 
09:49:14,16,1,VALDOIE 
09:49:15,7,10,VALDOIE 
09:49:51,15,1,VALDOIE 
09:49:55,6,6,VALDOIE 
09:50:01,13,5,VALDOIE 
09:50:20,10,1,VALDOIE 
09:50:40,2,12,VALDOIE 
09:50:49,3,12,VALDOIE 
09:50:55,9,4,VALDOIE 
09:51:26,1,9,VALDOIE 
09:51:55,1,12,VALDOIE 
09:52:07,1,3,VALDOIE 
09:52:19,2,16,VALDOIE 
09:52:30,4,8,VALDOIE 
09:52:41,6,3,VALDOIE 
09:53:06,3,13,VALDOIE 
09:53:30,15,3,VALDOIE 
09:54:01,1,4,VALDOIE 
09:54:04,15,1,VALDOIE 
09:54:14,10,8,VALDOIE 
09:54:23,4,8,VALDOIE 
09:54:24,2,16,VALDOIE 
09:54:31,16,2,VALDOIE 
09:54:53,17,1,VALDOIE 
09:55:21,17,1,VALDOIE 
09:55:31,9,6,VALDOIE 
09:56:04,9,8,VALDOIE 
09:56:38,11,2,VALDOIE 
09:56:42,10,1,VALDOIE 
09:57:37,7,3,VALDOIE 
09:57:50,3,4,VALDOIE 
09:58:12,2,7,VALDOIE 
09:58:13,11,5,VALDOIE 
09:58:22,7,1,VALDOIE 
09:58:41,17,1,VALDOIE 
09:58:48,5,8,VALDOIE 
09:58:56,13,1,VALDOIE 
09:59:15,15,1,VALDOIE 
09:59:36,4,1,VALDOIE 
10:01:24,1,14,VALDOIE 
10:01:39,11,7,VALDOIE 
10:02:07,15,3,VALDOIE 
10:02:22,15,3,VALDOIE 
10:03:02,12,6,VALDOIE 
10:03:08,7,4,VALDOIE 
10:03:17,11,3,VALDOIE 
10:04:14,8,6,VALDOIE 
10:06:30,6,5,VALDOIE 
10:07:00,9,2,VALDOIE 
10:07:11,6,2,VALDOIE 
10:07:38,5,4,VALDOIE 
10:07:44,8,10,VALDOIE 
10:07:59,9,2,VALDOIE 
10:08:05,17,1,VALDOIE 
10:08:29,3,13,VALDOIE 
10:09:33,1,1,VALDOIE 
10:09:39,15,1,VALDOIE 
10:12:44,7,11,VALDOIE 
10:14:13,2,12,VALDOIE 
10:15:02,10,4,VALDOIE 
10:16:43,11,5,VALDOIE 
10:17:01,11,7,VALDOIE 
10:17:46,13,5,VALDOIE 
10:19:48,16,1,VALDOIE 
10:20:31,10,6,VALDOIE 
10:21:16,12,1,VALDOIE 
10:23:04,3,4,VALDOIE 
10:23:51,9,2,VALDOIE 
10:23:52,11,4,VALDOIE 
10:23:53,10,6,VALDOIE 
10:25:06,12,5,VALDOIE 
10:25:19,7,9,VALDOIE 
10:25:53,5,6,VALDOIE 
10:26:10,2,10,VALDOIE 
10:26:13,10,8,VALDOIE 
10:26:18,4,3,VALDOIE 
10:26:21,15,2,VALDOIE 
10:26:48,3,5,VALDOIE 
10:26:56,2,2,VALDOIE 
10:28:21,14,2,VALDOIE 
10:28:41,2,10,VALDOIE 
10:29:15,7,9,VALDOIE 
10:30:28,3,12,VALDOIE 
10:31:03,7,9,VALDOIE 
10:31:28,1,7,VALDOIE 
10:32:34,11,3,VALDOIE 
10:36:36,10,3,VALDOIE 
10:36:40,1,2,VALDOIE 
10:37:33,3,3,VALDOIE 
10:37:58,14,2,VALDOIE 
10:38:00,15,1,VALDOIE 
10:39:24,14,2,VALDOIE 
10:40:10,17,1,VALDOIE 
10:40:21,15,3,VALDOIE 
10:41:18,17,1,VALDOIE 
10:41:20,13,1,VALDOIE 
10:42:12,10,8,VALDOIE 
10:42:34,5,3,VALDOIE 
10:43:57,1,10,VALDOIE 
10:44:12,16,1,VALDOIE 
10:47:07,4,3,VALDOIE 
10:47:14,2,6,VALDOIE 
10:47:25,16,1,VALDOIE 
10:48:06,2,2,VALDOIE 
10:48:22,14,2,VALDOIE 
10:48:26,11,4,VALDOIE 
10:48:57,8,1,VALDOIE 
10:48:59,5,12,VALDOIE 
10:49:02,9,5,VALDOIE 
10:49:44,6,9,VALDOIE 
10:51:16,17,1,VALDOIE 
10:51:43,15,3,VALDOIE 
10:52:00,6,7,VALDOIE 
10:52:05,10,3,VALDOIE 
10:52:12,15,2,VALDOIE 
10:52:21,7,7,VALDOIE 
10:53:00,13,4,VALDOIE 
10:55:17,16,1,VALDOIE 
10:55:50,12,5,VALDOIE 
10:56:50,15,1,VALDOIE 
10:57:55,12,6,VALDOIE 
11:00:00,16,2,VALDOIE 
11:00:06,8,1,VALDOIE 
11:00:38,2,6,VALDOIE 
11:01:17,2,12,VALDOIE 
11:01:19,15,1,VALDOIE 
11:01:47,9,9,VALDOIE 
11:02:01,16,2,VALDOIE 
11:02:18,5,13,VALDOIE 
11:03:48,10,6,VALDOIE 
11:04:41,14,1,VALDOIE 
11:04:59,5,9,VALDOIE 
11:05:09,8,10,VALDOIE 
11:05:21,8,4,VALDOIE 
11:06:02,3,3,VALDOIE 
11:06:19,8,1,VALDOIE 
11:06:44,16,1,VALDOIE 
11:06:50,17,1,VALDOIE 
11:08:27,15,1,VALDOIE 
11:09:41,16,2,VALDOIE 
11:09:47,15,2,VALDOIE 
11:10:02,5,4,VALDOIE 
11:10:24,5,13,VALDOIE 
11:11:00,4,6,VALDOIE 
11:11:33,8,5,VALDOIE 
11:12:02,1,16,VALDOIE 
11:14:02,8,2,VALDOIE 
11:14:14,11,5,VALDOIE 
11:14:49,8,9,VALDOIE 
11:14:55,5,6,VALDOIE 
11:19:52,7,5,VALDOIE 
11:20:35,4,14,VALDOIE 
11:20:51,17,1,VALDOIE 
11:21:56,1,13,VALDOIE 
11:21:59,5,6,VALDOIE 
11:22:20,10,2,VALDOIE 
11:22:44,1,8,VALDOIE 
11:23:00,17,1,VALDOIE 
11:24:12,11,5,VALDOIE 
11:25:17,11,5,VALDOIE 
11:25:56,16,1,VALDOIE 
11:26:14,10,5,VALDOIE 
11:26:19,16,2,VALDOIE 
11:28:09,12,3,VALDOIE 
11:28:32,9,1,VALDOIE 
11:29:38,1,9,VALDOIE 
11:30:09,5,5,VALDOIE 
11:30:26,5,11,VALDOIE 
11:30:36,6,9,VALDOIE 
11:31:17,6,2,VALDOIE 
11:31:25,14,4,VALDOIE 
11:31:37,17,1,VALDOIE 
11:32:14,5,12,VALDOIE 
11:33:41,16,1,VALDOIE 
11:34:50,2,14,VALDOIE 
11:35:26,14,2,VALDOIE 
11:35:39,13,4,VALDOIE 
11:36:10,6,6,VALDOIE 
11:37:26,2,1,VALDOIE 
11:39:13,7,8,VALDOIE 
11:40:56,11,5,VALDOIE 
11:41:35,10,4,VALDOIE 
11:41:57,13,2,VALDOIE 
11:42:07,6,6,VALDOIE 
11:42:34,9,3,VALDOIE 
11:44:28,14,1,VALDOIE 
11:45:54,5,1,VALDOIE 
11:45:57,3,13,VALDOIE 
11:48:24,11,7,VALDOIE 
11:49:28,7,8,VALDOIE 
11:49:40,4,11,VALDOIE 
11:50:09,6,2,VALDOIE 
11:51:09,13,3,VALDOIE 
11:51:10,14,1,VALDOIE 
11:51:24,8,5,VALDOIE 
11:51:51,3,9,VALDOIE 
11:52:02,13,5,VALDOIE 
11:52:49,5,1,VALDOIE 
11:52:52,4,13,VALDOIE 
11:53:12,1,12,VALDOIE 
11:54:52,16,1,VALDOIE 
11:55:18,1,3,VALDOIE 
11:56:11,8,6,VALDOIE 
11:57:20,6,7,VALDOIE 
11:57:57,12,5,VALDOIE 
11:59:02,1,11,VALDOIE 
11:59:22,11,1,VALDOIE 
11:59:49,16,2,VALDOIE 
11:59:50,5,3,VALDOIE 
11:59:52,13,3,VALDOIE 
11:59:58,2,4,VALDOIE 
12:00:08,3,9,VALDOIE 
12:00:46,12,5,VALDOIE 
12:00:46,6,11,VALDOIE 
12:00:58,1,12,VALDOIE 
12:01:09,1,17,VALDOIE 
12:01:44,15,1,VALDOIE 
12:02:30,12,1,VALDOIE 
12:02:32,9,3,VALDOIE 
12:03:31,12,6,VALDOIE 
12:04:47,8,10,VALDOIE 
12:04:59,6,12,VALDOIE 
12:05:42,3,12,VALDOIE 
12:06:17,6,9,VALDOIE 
12:07:08,14,4,VALDOIE 
12:08:38,9,8,VALDOIE 
12:10:15,16,1,VALDOIE 
12:11:18,15,2,VALDOIE 
12:11:25,17,1,VALDOIE 
12:11:29,5,4,VALDOIE 
12:13:11,14,2,VALDOIE 
12:13:26,8,2,VALDOIE 
12:15:25,11,7,VALDOIE 
12:15:47,16,2,VALDOIE 
12:16:08,13,4,VALDOIE 
12:16:13,14,2,VALDOIE 
12:16:53,10,3,VALDOIE 
12:18:23,5,5,VALDOIE 
12:18:31,9,1,VALDOIE 
12:19:49,16,2,VALDOIE 
12:19:55,6,2,VALDOIE 
12:20:58,12,4,VALDOIE 
12:21:28,10,3,VALDOIE 
12:21:34,2,11,VALDOIE 
12:21:37,2,5,VALDOIE 
12:22:05,9,3,VALDOIE 
12:22:18,5,12,VALDOIE 
12:23:06,14,4,VALDOIE 
12:23:26,16,1,VALDOIE 
12:25:32,10,6,VALDOIE 
12:25:57,8,3,VALDOIE 
12:26:26,12,3,VALDOIE 
12:26:26,12,2,VALDOIE 
12:26:40,9,1,VALDOIE 
12:27:58,2,8,VALDOIE 
12:30:15,6,7,VALDOIE 
12:31:05,12,1,VALDOIE 
12:31:06,16,1,VALDOIE 
12:31:07,11,1,VALDOIE 
12:31:46,9,9,VALDOIE 
12:32:22,5,2,VALDOIE 
12:32:53,16,1,VALDOIE 
12:32:55,15,1,VALDOIE 
12:34:28,17,1,VALDOIE 
12:34:39,15,2,VALDOIE 
12:34:47,9,1,VALDOIE 
12:35:35,13,5,VALDOIE 
12:35:58,4,10,VALDOIE 
12:36:09,14,1,VALDOIE 
12:36:52,17,1,VALDOIE 
12:38:02,11,3,VALDOIE 
12:38:37,13,4,VALDOIE 
12:38:47,10,5,VALDOIE 
12:38:49,14,1,VALDOIE 
12:40:09,8,8,VALDOIE 
12:41:17,8,8,VALDOIE 
12:41:30,13,4,VALDOIE 
12:42:16,10,2,VALDOIE 
12:42:18,2,8,VALDOIE 
12:42:23,13,1,VALDOIE 
12:44:00,8,4,VALDOIE 
12:44:51,11,1,VALDOIE 
12:46:24,12,2,VALDOIE 
12:47:10,13,3,VALDOIE 
12:48:01,6,8,VALDOIE 
12:48:57,2,5,VALDOIE 
12:49:06,1,16,VALDOIE 
12:49:13,13,2,VALDOIE 
12:49:16,16,1,VALDOIE 
12:50:15,12,6,VALDOIE 
12:50:50,11,6,VALDOIE 
12:50:50,13,1,VALDOIE 
12:50:59,6,9,VALDOIE 
12:51:44,11,1,VALDOIE 
12:51:56,15,2,VALDOIE 
12:52:05,2,2,VALDOIE 
12:52:27,8,6,VALDOIE 
12:52:33,10,5,VALDOIE 
12:52:39,9,4,VALDOIE 
12:52:40,10,1,VALDOIE 
12:52:42,5,6,VALDOIE 
12:52:45,2,11,VALDOIE 
12:54:23,9,4,VALDOIE 
12:55:24,1,1,VALDOIE 
12:55:54,2,2,VALDOIE 
12:56:15,8,2,VALDOIE 
12:58:12,16,2,VALDOIE 
12:58:55,16,2,VALDOIE 
13:00:31,15,1,VALDOIE 
13:00:33,6,9,VALDOIE 
13:01:08,13,2,VALDOIE 
13:02:31,11,7,VALDOIE 
13:03:40,14,4,VALDOIE 
13:03:49,3,4,VALDOIE 
13:04:44,17,1,VALDOIE 
13:05:26,6,1,VALDOIE 
13:05:55,10,6,VALDOIE 
13:08:44,1,3,VALDOIE 
13:09:29,13,4,VALDOIE 
13:09:42,1,15,VALDOIE 
13:11:05,3,13,VALDOIE 
13:11:17,4,3,VALDOIE 
13:12:06,7,2,VALDOIE 
13:12:47,4,2,VALDOIE 
13:13:20,15,1,VALDOIE 
13:13:26,16,1,VALDOIE 
13:15:03,15,2,VALDOIE 
13:15:48,15,3,VALDOIE 
13:18:04,8,2,VALDOIE 
13:18:09,13,3,VALDOIE 
13:18:14,14,2,VALDOIE 
13:19:34,17,1,VALDOIE 
13:19:59,3,9,VALDOIE 
13:20:35,2,5,VALDOIE 
13:20:41,1,8,VALDOIE 
13:21:04,14,3,VALDOIE 
13:21:33,3,13,VALDOIE 
13:25:36,13,5,VALDOIE 
13:26:28,10,6,VALDOIE 
13:26:45,12,1,VALDOIE 
13:27:20,1,7,VALDOIE 
13:27:27,4,13,VALDOIE 
13:27:39,1,4,VALDOIE 
13:27:47,13,5,VALDOIE 
13:27:49,17,1,VALDOIE 
13:28:25,8,1,VALDOIE 
13:30:01,10,4,VALDOIE 
13:30:52,12,4,VALDOIE 
13:31:33,1,1,VALDOIE 
13:32:03,14,1,VALDOIE 
13:32:15,13,4,VALDOIE 
13:32:21,17,1,VALDOIE 
13:32:23,5,6,VALDOIE 
13:32:44,4,12,VALDOIE 
13:33:57,13,2,VALDOIE 
13:34:37,10,6,VALDOIE 
13:35:51,5,10,VALDOIE 
13:35:54,10,2,VALDOIE 
13:36:37,4,11,VALDOIE 
13:37:00,5,5,VALDOIE 
13:37:04,7,3,VALDOIE 
13:37:31,3,13,VALDOIE 
13:39:13,2,4,VALDOIE 
13:40:07,8,1,VALDOIE 
13:40:59,13,1,VALDOIE 
13:41:00,12,4,VALDOIE 
13:41:03,14,1,VALDOIE 
13:41:26,3,6,VALDOIE 
13:42:29,6,10,VALDOIE 
13:42:39,1,8,VALDOIE 
13:43:12,5,5,VALDOIE 
13:44:24,2,11,VALDOIE 
13:46:45,14,2,VALDOIE 
13:47:02,17,1,VALDOIE 
13:48:59,14,2,VALDOIE 
13:49:09,11,5,VALDOIE 
13:49:28,15,1,VALDOIE 
13:49:44,4,1,VALDOIE 
13:50:47,6,11,VALDOIE 
13:51:19,12,1,VALDOIE 
13:51:43,2,3,VALDOIE 
13:55:08,12,2,VALDOIE 
13:55:27,16,2,VALDOIE 
13:56:30,14,3,VALDOIE 
13:56:32,14,3,VALDOIE 
13:57:12,3,12,VALDOIE 
13:57:32,3,8,VALDOIE 
13:57:35,1,1,VALDOIE 
13:58:16,5,11,VALDOIE 
14:00:38,12,2,VALDOIE 
14:00:51,2,11,VALDOIE 
14:00:52,6,9,VALDOIE 
14:02:04,3,15,VALDOIE 
14:04:32,12,1,VALDOIE 
14:05:00,16,1,VALDOIE 
14:05:07,2,16,VALDOIE 
14:06:20,16,2,VALDOIE 
14:06:30,8,8,VALDOIE 
14:06:51,12,4,VALDOIE 
14:06:57,10,1,VALDOIE 
14:10:07,13,2,VALDOIE 
14:10:45,17,1,VALDOIE 
14:12:21,11,4,VALDOIE 
14:12:36,7,10,VALDOIE 
14:13:28,12,5,VALDOIE 
14:13:53,10,2,VALDOIE 
14:14:42,14,4,VALDOIE 
14:14:54,2,1,VALDOIE 
14:15:18,15,2,VALDOIE 
14:15:29,6,7,VALDOIE 
14:16:47,8,1,VALDOIE 
14:16:52,4,9,VALDOIE 
14:18:02,9,9,VALDOIE 
14:18:25,4,6,VALDOIE 
14:18:37,15,2,VALDOIE 
14:18:40,2,3,VALDOIE 
14:18:49,8,5,VALDOIE 
14:20:05,10,6,VALDOIE 
14:20:24,13,1,VALDOIE 
14:20:27,2,1,VALDOIE 
14:21:39,1,13,VALDOIE 
14:22:19,3,4,VALDOIE 
14:22:49,11,6,VALDOIE 
14:23:13,9,7,VALDOIE 
14:23:42,12,5,VALDOIE 
14:23:56,7,10,VALDOIE 
14:24:08,16,1,VALDOIE 
14:24:59,10,8,VALDOIE 
14:25:16,9,7,VALDOIE 
14:29:48,7,4,VALDOIE 
14:30:11,16,2,VALDOIE 
14:30:49,17,1,VALDOIE 
14:30:55,6,4,VALDOIE 
14:31:03,6,9,VALDOIE 
14:33:05,2,10,VALDOIE 
14:34:58,8,3,VALDOIE 
14:35:26,13,3,VALDOIE 
14:35:28,9,3,VALDOIE 
14:35:50,7,8,VALDOIE 
14:36:09,6,6,VALDOIE 
14:39:09,11,5,VALDOIE 
14:40:12,13,4,VALDOIE 
14:41:31,4,2,VALDOIE 
14:41:45,14,4,VALDOIE 
14:41:48,14,4,VALDOIE 
14:42:50,17,1,VALDOIE 
14:43:08,17,1,VALDOIE 
14:44:30,3,15,VALDOIE 
14:45:08,9,5,VALDOIE 
14:45:40,12,5,VALDOIE 
14:48:13,15,3,VALDOIE 
14:48:15,16,1,VALDOIE 
14:49:58,5,13,VALDOIE 
14:50:03,6,10,VALDOIE 
14:50:08,12,4,VALDOIE 
14:50:49,12,6,VALDOIE 
14:51:14,16,1,VALDOIE 
14:51:38,6,11,VALDOIE 
14:52:56,17,1,VALDOIE 
14:54:33,8,7,VALDOIE 
14:54:35,10,3,VALDOIE 
14:55:32,11,4,VALDOIE 
14:56:50,4,10,VALDOIE 
14:57:26,7,8,VALDOIE 
14:58:57,14,2,VALDOIE 
14:59:02,5,5,VALDOIE 
14:59:44,8,10,VALDOIE 
14:59:59,15,1,VALDOIE 
15:00:22,2,4,VALDOIE 
15:00:43,17,1,VALDOIE 
15:01:20,11,6,VALDOIE 
15:01:20,12,1,VALDOIE 
15:01:24,15,1,VALDOIE 
15:03:21,17,1,VALDOIE 
15:04:31,3,12,VALDOIE 
15:04:38,1,3,VALDOIE 
15:05:30,1,17,VALDOIE 
15:06:21,17,1,VALDOIE 
15:06:27,1,16,VALDOIE 
15:06:52,2,5,VALDOIE 
15:08:07,12,2,VALDOIE 
15:08:32,12,2,VALDOIE 
15:08:58,5,5,VALDOIE 
15:09:01,10,4,VALDOIE 
15:09:23,17,1,VALDOIE 
15:09:43,6,2,VALDOIE 
15:09:58,11,4,VALDOIE 
15:10:10,11,3,VALDOIE 
15:13:04,17,1,VALDOIE 
15:13:51,1,9,VALDOIE 
15:14:20,2,9,VALDOIE 
15:14:53,5,1,VALDOIE 
15:15:30,14,4,VALDOIE 
15:16:04,14,4,VALDOIE 
15:16:10,15,2,VALDOIE 
15:16:57,14,3,VALDOIE 
15:18:50,17,1,VALDOIE 
15:19:00,17,1,VALDOIE 
15:19:13,1,9,VALDOIE 
15:19:36,6,11,VALDOIE 
15:20:22,17,1,VALDOIE 
15:20:57,12,4,VALDOIE 
15:21:23,15,3,VALDOIE 
15:22:02,4,9,VALDOIE 
15:22:07,16,1,VALDOIE 
15:22:42,10,2,VALDOIE 
15:23:04,6,1,VALDOIE 
15:23:05,1,2,VALDOIE 
15:25:52,2,16,VALDOIE 
15:25:53,15,3,VALDOIE 
15:26:06,10,5,VALDOIE 
15:26:14,4,3,VALDOIE 
15:26:33,12,3,VALDOIE 
15:27:01,3,15,VALDOIE 
15:27:50,11,5,VALDOIE 
15:28:52,16,1,VALDOIE 
15:29:10,12,1,VALDOIE 
15:29:56,1,14,VALDOIE 
15:30:26,8,1,VALDOIE 
15:30:32,2,12,VALDOIE 
15:32:26,4,1,VALDOIE 
15:32:32,16,2,VALDOIE 
15:32:55,16,2,VALDOIE 
15:33:20,6,11,VALDOIE 
15:33:44,1,13,VALDOIE 
15:35:27,16,2,VALDOIE 
15:35:43,11,1,VALDOIE 
15:36:34,11,1,VALDOIE 
15:37:15,10,7,VALDOIE 
15:37:24,12,5,VALDOIE 
15:37:24,7,10,VALDOIE 
15:38:19,2,7,VALDOIE 
15:38:24,7,11,VALDOIE 
15:38:24,14,4,VALDOIE 
15:38:42,3,6,VALDOIE 
15:39:13,11,1,VALDOIE 
15:41:16,5,1,VALDOIE 
15:41:34,1,16,VALDOIE 
15:42:11,5,8,VALDOIE 
15:45:43,17,1,VALDOIE 
15:48:01,6,11,VALDOIE 
15:48:02,14,2,VALDOIE 
15:48:21,3,7,VALDOIE 
15:49:50,2,1,VALDOIE 
15:50:36,4,14,VALDOIE 
15:50:58,16,2,VALDOIE 
15:52:50,10,8,VALDOIE 
15:53:00,15,1,VALDOIE 
15:53:34,10,5,VALDOIE 
15:54:42,15,2,VALDOIE 
15:56:56,1,4,VALDOIE 
16:00:00,6,3,VALDOIE 
16:00:07,5,11,VALDOIE 
16:00:08,6,5,VALDOIE 
16:00:09,1,16,VALDOIE 
16:00:46,14,4,VALDOIE 
16:01:05,12,4,VALDOIE 
16:01:07,12,5,VALDOIE 
16:01:50,16,2,VALDOIE 
16:03:04,17,1,VALDOIE 
16:03:14,13,3,VALDOIE 
16:03:45,17,1,VALDOIE 
16:04:00,7,4,VALDOIE 
16:04:17,7,9,VALDOIE 
16:04:34,5,4,VALDOIE 
16:05:07,16,1,VALDOIE 
16:05:12,11,5,VALDOIE 
16:05:31,15,1,VALDOIE 
16:05:33,13,1,VALDOIE 
16:05:48,4,14,VALDOIE 
16:06:04,5,5,VALDOIE 
16:06:07,15,2,VALDOIE 
16:06:32,3,5,VALDOIE 
16:07:07,6,11,VALDOIE 
16:07:59,17,1,VALDOIE 
16:08:09,11,3,VALDOIE 
16:08:15,15,3,VALDOIE 
16:08:24,17,1,VALDOIE 
16:08:35,15,2,VALDOIE 
16:08:51,13,4,VALDOIE 
16:08:56,12,3,VALDOIE 
16:09:07,17,1,VALDOIE 
16:09:10,10,7,VALDOIE 
16:09:26,13,2,VALDOIE 
16:09:35,12,4,VALDOIE 
16:09:56,4,8,VALDOIE 
16:10:09,7,10,VALDOIE 
16:10:46,5,2,VALDOIE 
16:10:48,2,15,VALDOIE 
16:10:52,12,6,VALDOIE 
16:11:15,5,11,VALDOIE 
16:11:23,7,2,VALDOIE 
16:11:31,11,3,VALDOIE 
16:11:32,15,2,VALDOIE 
16:12:40,9,8,VALDOIE 
16:12:48,7,5,VALDOIE 
16:13:09,16,2,VALDOIE 
16:13:10,8,1,VALDOIE 
16:13:18,11,1,VALDOIE 
16:13:31,11,2,VALDOIE 
16:13:46,17,1,VALDOIE 
16:13:46,6,5,VALDOIE 
16:14:20,15,1,VALDOIE 
16:14:22,15,1,VALDOIE 
16:14:23,17,1,VALDOIE 
16:14:29,10,1,VALDOIE 
16:14:39,13,5,VALDOIE 
16:15:02,14,1,VALDOIE 
16:15:02,9,8,VALDOIE 
16:15:40,6,11,VALDOIE 
16:15:51,8,8,VALDOIE 
16:15:55,4,6,VALDOIE 
16:16:00,12,4,VALDOIE 
16:16:11,8,3,VALDOIE 
16:16:39,16,1,VALDOIE 
16:16:56,9,4,VALDOIE 
16:16:58,17,1,VALDOIE 
16:17:02,17,1,VALDOIE 
16:17:10,7,5,VALDOIE 
16:17:18,7,2,VALDOIE 
16:17:50,17,1,VALDOIE 
16:17:59,1,6,VALDOIE 
16:18:39,13,2,VALDOIE 
16:18:52,5,6,VALDOIE 
16:19:25,13,4,VALDOIE 
16:19:34,6,5,VALDOIE 
16:20:30,7,8,VALDOIE 
16:20:45,2,13,VALDOIE 
16:21:22,9,7,VALDOIE 
16:22:05,1,14,VALDOIE 
16:22:14,11,3,VALDOIE 
16:22:30,13,5,VALDOIE 
16:22:46,7,7,VALDOIE 
16:22:57,2,3,VALDOIE 
16:23:20,4,7,VALDOIE 
16:23:23,3,13,VALDOIE 
16:23:59,1,3,VALDOIE 
16:24:32,5,9,VALDOIE 
16:24:32,4,4,VALDOIE 
16:25:12,8,2,VALDOIE 
16:25:30,6,8,VALDOIE 
16:26:40,17,1,VALDOIE 
16:26:52,12,6,VALDOIE 
16:28:03,10,5,VALDOIE 
16:28:22,10,3,VALDOIE 
16:28:33,1,2,VALDOIE 
16:28:41,14,2,VALDOIE 
16:29:09,11,7,VALDOIE 
16:29:22,14,1,VALDOIE 
16:29:44,6,2,VALDOIE 
16:29:56,6,12,VALDOIE 
16:30:08,11,1,VALDOIE 
16:30:23,15,1,VALDOIE 
16:30:36,4,5,VALDOIE 
16:30:37,14,3,VALDOIE 
16:30:56,9,2,VALDOIE 
16:30:57,15,3,VALDOIE 
16:31:40,16,1,VALDOIE 
16:31:53,13,4,VALDOIE 
16:31:53,9,1,VALDOIE 
16:32:02,7,3,VALDOIE 
16:32:20,4,10,VALDOIE 
16:33:19,6,10,VALDOIE 
16:34:02,10,2,VALDOIE 
16:34:03,7,7,VALDOIE 
16:34:09,8,10,VALDOIE 
16:34:23,6,3,VALDOIE 
16:34:36,14,4,VALDOIE 
16:34:48,17,1,VALDOIE 
16:34:50,17,1,VALDOIE 
16:34:51,10,2,VALDOIE 
16:35:15,6,6,VALDOIE 
16:35:43,15,2,VALDOIE 
16:35:47,1,14,VALDOIE 
16:36:00,5,5,VALDOIE 
16:36:02,14,1,VALDOIE 
16:36:11,1,14,VALDOIE 
16:36:14,4,11,VALDOIE 
16:37:02,9,7,VALDOIE 
16:37:30,2,16,VALDOIE 
16:37:38,4,3,VALDOIE 
16:37:39,17,1,VALDOIE 
16:37:41,5,3,VALDOIE 
16:37:51,14,4,VALDOIE 
16:37:59,11,2,VALDOIE 
16:38:00,17,1,VALDOIE 
16:38:07,3,1,VALDOIE 
16:38:31,7,3,VALDOIE 
16:38:53,4,5,VALDOIE 
16:39:04,14,4,VALDOIE 
16:39:05,6,12,VALDOIE 
16:39:17,3,12,VALDOIE 
16:39:30,12,4,VALDOIE 
16:39:41,5,1,VALDOIE 
16:39:43,2,14,VALDOIE 
16:39:49,9,1,VALDOIE 
16:39:49,4,12,VALDOIE 
16:39:57,12,1,VALDOIE 
16:40:06,1,9,VALDOIE 
16:40:08,7,9,VALDOIE 
16:40:29,4,12,VALDOIE 
16:40:41,7,3,VALDOIE 
16:41:11,6,2,VALDOIE 
16:41:19,16,2,VALDOIE 
16:41:55,8,4,VALDOIE 
16:42:51,3,9,VALDOIE 
16:42:58,2,1,VALDOIE 
16:43:00,2,11,VALDOIE 
16:43:30,1,12,VALDOIE 
16:43:33,8,6,VALDOIE 
16:43:34,12,3,VALDOIE 
16:43:48,3,4,VALDOIE 
16:43:51,5,3,VALDOIE 
16:44:03,11,6,VALDOIE 
16:44:26,10,5,VALDOIE 
16:44:51,6,1,VALDOIE 
16:45:12,12,4,VALDOIE 
16:45:13,10,8,VALDOIE 
16:45:16,14,4,VALDOIE 
16:45:34,12,2,VALDOIE 
16:45:46,2,4,VALDOIE 
16:45:48,8,10,VALDOIE 
16:46:31,4,11,VALDOIE 
16:46:46,11,7,VALDOIE 
16:46:49,2,4,VALDOIE 
16:47:01,12,3,VALDOIE 
16:47:12,15,3,VALDOIE 
16:47:17,16,2,VALDOIE 
16:47:21,16,2,VALDOIE 
16:47:22,14,3,VALDOIE 
16:47:58,9,9,VALDOIE 
16:48:20,2,6,VALDOIE 
16:48:40,7,4,VALDOIE 
16:49:28,1,13,VALDOIE 
16:49:32,15,3,VALDOIE 
16:49:43,7,4,VALDOIE 
16:50:14,4,12,VALDOIE 
16:50:17,7,9,VALDOIE 
16:50:34,1,10,VALDOIE 
16:50:45,1,17,VALDOIE 
16:50:46,17,1,VALDOIE 
16:51:01,6,3,VALDOIE 
16:51:20,13,3,VALDOIE 
16:51:40,14,2,VALDOIE 
16:51:58,4,7,VALDOIE 
16:52:07,15,3,VALDOIE 
16:52:31,9,4,VALDOIE 
16:52:48,16,2,VALDOIE 
16:53:03,16,2,VALDOIE 
16:54:12,10,6,VALDOIE 
16:54:26,9,3,VALDOIE 
16:54:28,15,1,VALDOIE 
